job_id,posting_year,country,region,city,company_name,company_size,industry,job_title,seniority_level,ai_mentioned,ai_keywords,ai_intensity_score,core_skills,ai_skills,salary_usd,salary_change_vs_prev_year_percent,automation_risk_score,reskilling_required,ai_job_displacement_risk,job_description_embedding_cluster,industry_ai_adoption_stage
56d22a30-2439-4e98-a651-600369e617f9,2021,Mexico,North America,Toronto,Global Analytics,Medium,Manufacturing,Software Engineer,Lead,True,generative AI,0.64,"Project Management, SQL, Communication, Statistics",generative AI,125054,9.52,0.12,True,Low,1,Growing
da9b3426-b968-49e0-be69-00fa5d678ad4,2024,Mexico,North America,Dubai,Prime Analytics,Startup,Agriculture,Operations Manager,Lead,True,"deep learning, computer vision, MLOps",0.44,"SQL, Business Analysis, Data Analysis, Python, Communication","deep learning, computer vision, MLOps",155076,10.64,0.11,True,High,11,Growing
0a963367-2b71-4e53-af3c-44ff9bcd6998,2025,Spain,Europe,New York,Future Analytics,Small,Agriculture,ML Engineer,Lead,True,"NLP, deep learning, machine learning, reinforcement learning",0.66,"Business Analysis, Communication, Data Analysis, SQL","NLP, deep learning, machine learning, reinforcement learning",140052,17.63,0.22,True,Medium,4,Growing
79590ca2-a3b9-4dcb-9a55-49c0825a06f3,2025,Australia,Oceania,Sao Paulo,Prime Technologies,Small,Agriculture,Systems Engineer,Lead,True,"computer vision, NLP",0.71,"SQL, Communication, Project Management, Research, Python","computer vision, NLP",145020,15.31,0.31,True,Medium,16,Growing
2ce29a62-7bf8-4b56-a4fb-149dd4a5aebc,2021,Canada,North America,Seoul,Future Technologies,Medium,Education,Operations Manager,Executive,True,"reinforcement learning, generative AI, machine learning, MLOps",0.44,"Statistics, Research, Cloud Computing, Business Analysis, Communication","reinforcement learning, generative AI, machine learning, MLOps",147481,7.68,0.31,True,Low,16,Growing
a81ff596-a20d-4590-8ef3-deb469fe4e55,2022,United States,North America,Berlin,NextGen Solutions,Medium,Education,Business Analyst,Intern,True,reinforcement learning,0.49,"SQL, Software Engineering, Data Analysis",reinforcement learning,146365,8.62,0.36,True,Low,8,Growing
ca398e08-3acf-4b1b-bf88-dce651910fe3,2023,United States,North America,Lagos,Prime Systems,Startup,Education,Operations Manager,Intern,True,"reinforcement learning, LLMs, deep learning",0.46,"Business Analysis, Python, Communication, Statistics, Project Management","reinforcement learning, LLMs, deep learning",150612,5.56,0.31,True,Low,8,Growing
4d381f20-9106-4bf2-8296-300f42b9756e,2025,Mexico,North America,Berlin,Future Analytics,Large,Education,Data Scientist,Mid,True,"reinforcement learning, NLP, computer vision, MLOps",0.53,"Statistics, Communication, Cloud Computing, SQL, Software Engineering","reinforcement learning, NLP, computer vision, MLOps",149077,5.22,0.26,True,Low,11,Growing
1c40945c-6bbe-4f99-86ee-ba9f958eb7ef,2025,Australia,Oceania,Bangalore,Future Systems,Small,Energy,Research Scientist,Junior,True,"deep learning, MLOps",0.43,"Business Analysis, Cloud Computing, Data Analysis","deep learning, MLOps",148923,6.14,0.35,True,Medium,4,Growing
df764b92-79f8-40b1-b165-8b9a02fbfa8a,2025,Mexico,North America,Dubai,Prime Technologies,Medium,Finance,Product Manager,Executive,True,"NLP, LLMs",0.91,"Research, Project Management, Statistics, Data Analysis, Business Analysis","NLP, LLMs",149448,8.76,0.22,True,High,19,Mature
ccb57868-45f0-4719-bc2a-7e6a01e6f197,2021,United States,North America,Sydney,Global Analytics,Enterprise,Finance,Software Engineer,Executive,True,"computer vision, LLMs",0.46,"Python, Cloud Computing, Statistics, Data Analysis, Research","computer vision, LLMs",148534,13.46,0.3,True,Medium,9,Growing
a387ca42-3088-4aef-b29b-dee215240f08,2024,Canada,North America,Sydney,Prime Analytics,Large,Finance,Business Analyst,Executive,True,"computer vision, LLMs, machine learning",0.79,"Software Engineering, Statistics, Business Analysis, Research, SQL","computer vision, LLMs, machine learning",151004,9.26,0.33,True,Low,16,Mature
0e2df72f-2c8e-47a3-ba10-05e38e420632,2025,Canada,North America,Berlin,NextGen Analytics,Small,Finance,Product Manager,Junior,True,"LLMs, deep learning, reinforcement learning",0.55,"Project Management, Software Engineering, Data Analysis, Business Analysis, Cloud Computing","LLMs, deep learning, reinforcement learning",157355,5.18,0.13,True,Low,10,Mature
c3b12a05-16bb-437a-ba71-8a5fb749fa94,2023,Mexico,North America,Bangalore,NextGen Technologies,Startup,Finance,Operations Manager,Junior,True,"machine learning, NLP, deep learning, computer vision",0.72,"SQL, Software Engineering, Cloud Computing, Research, Python","machine learning, NLP, deep learning, computer vision",146957,5.33,0.38,True,High,14,Mature
d2648501-71d5-4170-bcec-7543c4a204a1,2025,Canada,North America,Singapore,Global Technologies,Startup,Finance,Research Scientist,Senior,True,"computer vision, MLOps",0.66,"Software Engineering, Python, Business Analysis, Data Analysis, Communication, Research","computer vision, MLOps",146759,10.26,0.39,True,High,6,Mature
215c51a7-6488-4914-a3cc-e9892102fee3,2023,Canada,North America,Lagos,Prime Technologies,Large,Government,Business Analyst,Intern,True,machine learning,0.76,"Project Management, Communication, Software Engineering, Business Analysis, Python",machine learning,154995,16.39,0.31,True,High,1,Growing
f5a1a69d-dcd0-450f-871d-4cb935462095,2025,Canada,North America,Nairobi,Future Systems,Small,Government,Research Scientist,Intern,True,"LLMs, reinforcement learning, computer vision, deep learning",0.83,"Software Engineering, SQL, Python, Communication, Cloud Computing, Statistics","LLMs, reinforcement learning, computer vision, deep learning",154429,15.47,0.16,True,Medium,17,Growing
71fe31b1-6c40-4d43-a2b6-f92a21ce2a68,2025,Mexico,North America,New York,Future Systems,Small,Government,Data Scientist,Intern,True,machine learning,0.8,"Research, Communication, SQL, Python",machine learning,145471,12.25,0.25,True,High,7,Growing
3348147a-3600-46be-bb59-90e25b263cd9,2025,Canada,North America,Berlin,Future Systems,Large,Healthcare,Operations Manager,Intern,True,"NLP, deep learning, MLOps",0.42,"Data Analysis, Python, Research","NLP, deep learning, MLOps",146919,10.26,0.14,True,High,9,Growing
9989344d-6f79-43b7-96e9-1c74914ec091,2025,Canada,North America,Tokyo,Future Technologies,Large,Healthcare,AI Researcher,Junior,True,"generative AI, machine learning, reinforcement learning",0.79,"Python, SQL, Business Analysis, Statistics, Research","generative AI, machine learning, reinforcement learning",161536,5.09,0.32,True,Medium,4,Growing
967d5501-e721-4318-ba15-def7a362e68c,2024,Mexico,North America,Nairobi,NextGen Technologies,Enterprise,Healthcare,Operations Manager,Junior,True,"NLP, reinforcement learning, LLMs, MLOps",0.89,"Business Analysis, Python, Research, Cloud Computing","NLP, reinforcement learning, LLMs, MLOps",158487,14.3,0.11,True,Low,17,Growing
49256fde-4009-4207-9847-5bb7e07747e3,2020,United States,North America,Nairobi,Global Technologies,Enterprise,Healthcare,Product Manager,Mid,True,"reinforcement learning, MLOps",0.45,"SQL, Research, Cloud Computing, Business Analysis, Data Analysis, Statistics","reinforcement learning, MLOps",138241,12.01,0.21,True,Low,2,Growing
93e35c82-dd7c-4fdf-a816-4025f748add3,2024,Canada,North America,London,Future Technologies,Small,Healthcare,Data Scientist,Mid,True,"MLOps, deep learning, computer vision",0.5,"Research, Cloud Computing, Statistics, Python","MLOps, deep learning, computer vision",136206,9.41,0.26,True,High,8,Growing
1ae638ce-d0bc-45ee-b11d-de43a7bf92a6,2022,Canada,North America,Singapore,Global Analytics,Medium,Healthcare,Operations Manager,Mid,True,"LLMs, reinforcement learning, generative AI",0.73,"Cloud Computing, Python, Data Analysis, Research","LLMs, reinforcement learning, generative AI",134885,16.08,0.28,True,High,15,Growing
3e434cbe-94bb-4036-9ab7-f5e99ae13f88,2025,Australia,Oceania,London,Future Analytics,Startup,Retail,AI Researcher,Intern,True,"deep learning, MLOps, generative AI, NLP",0.43,"Communication, Software Engineering, Cloud Computing","deep learning, MLOps, generative AI, NLP",150628,7.76,0.38,True,Medium,11,Growing
645d5267-ae36-4d9f-a2b7-6b1b057d5bb4,2024,Mexico,North America,Toronto,Future Systems,Startup,Retail,Policy Analyst,Lead,True,"generative AI, MLOps, deep learning, reinforcement learning",0.85,"Python, SQL, Business Analysis, Research","generative AI, MLOps, deep learning, reinforcement learning",137310,5.12,0.22,True,High,13,Growing
faa1f98d-e04d-4413-a437-67dffabcfcb9,2022,United States,North America,Paris,Future Technologies,Enterprise,Retail,Research Scientist,Lead,True,reinforcement learning,0.57,"Business Analysis, Software Engineering, Data Analysis",reinforcement learning,135429,7.7,0.37,True,Medium,17,Growing
63ffa244-386b-41ab-9522-10dde29b8cf5,2023,Canada,North America,Paris,NextGen Systems,Enterprise,Tech,Research Scientist,Lead,True,"LLMs, deep learning, machine learning",0.66,"SQL, Software Engineering, Communication, Python, Business Analysis, Statistics","LLMs, deep learning, machine learning",154969,15.82,0.35,True,Medium,10,Mature
277e8061-5a25-4e90-a4ed-5090a255089c,2024,Canada,North America,Singapore,Prime Systems,Enterprise,Tech,Software Engineer,Lead,True,machine learning,0.8,"Statistics, SQL, Research, Cloud Computing, Python, Data Analysis",machine learning,152307,12.6,0.33,True,High,6,Mature
3662f4fe-b750-4f52-b7b0-5b367c065226,2020,United States,North America,Paris,NextGen Systems,Medium,Tech,Business Analyst,Lead,True,generative AI,0.41,"SQL, Data Analysis, Cloud Computing, Business Analysis, Statistics",generative AI,141589,12.08,0.32,True,High,5,Growing
74dfeb0d-6204-414e-aa82-cd40598b3d56,2025,United States,North America,Lagos,NextGen Solutions,Medium,Tech,Systems Engineer,Mid,True,"reinforcement learning, machine learning, MLOps, NLP",0.6,"Data Analysis, Statistics, Software Engineering, Cloud Computing, Project Management","reinforcement learning, machine learning, MLOps, NLP",157747,7.39,0.19,True,Low,10,Mature
6c035790-7e7f-4424-bbb7-4e825746db1b,2023,United States,North America,Dubai,Prime Systems,Small,Tech,Systems Engineer,Mid,True,LLMs,0.57,"Data Analysis, Software Engineering, Communication, Python",LLMs,145890,9.15,0.18,True,Medium,7,Mature
7af8b6fd-6ae9-40e1-8f43-d25ee31985ee,2025,Nigeria,Africa,Tokyo,Prime Systems,Startup,Education,Operations Manager,Executive,True,"reinforcement learning, LLMs, MLOps, generative AI",0.54,"Statistics, Research, Business Analysis","reinforcement learning, LLMs, MLOps, generative AI",35074,12.88,0.12,True,Medium,1,Growing
2d864835-dea1-4473-9876-73d36153e487,2025,Spain,Europe,Paris,Future Solutions,Large,Education,Product Manager,Executive,True,"NLP, reinforcement learning, generative AI",0.57,"Statistics, Software Engineering, SQL, Python","NLP, reinforcement learning, generative AI",126129,12.95,0.28,True,Medium,11,Growing
a004f96a-24ea-407f-bb63-b0476a15442b,2019,Vietnam,Southeast Asia,London,Prime Solutions,Large,Education,Business Analyst,Executive,True,"deep learning, NLP, MLOps",0.5,"Software Engineering, Project Management, Cloud Computing, Business Analysis","deep learning, NLP, MLOps",57645,11.15,0.33,True,Medium,12,Growing
acb99c72-d211-4b37-a64d-837780451a23,2023,Indonesia,Southeast Asia,Dubai,Prime Systems,Enterprise,Education,Operations Manager,Executive,True,NLP,0.7,"Business Analysis, SQL, Software Engineering, Project Management, Statistics, Python",NLP,67065,10.31,0.2,True,Medium,15,Growing
71e3db23-d416-4295-8438-4eb060a1f3d0,2020,Kenya,Africa,Dubai,Future Technologies,Large,Education,Research Scientist,Executive,True,"LLMs, reinforcement learning, computer vision, MLOps",0.5,"Project Management, Statistics, Communication, Python, Research, Data Analysis","LLMs, reinforcement learning, computer vision, MLOps",32410,6.03,0.36,True,High,14,Growing
4fda81ff-bea5-4c14-8409-d4cb1003c9e3,2024,Chile,South America,Sao Paulo,Future Solutions,Large,Education,Research Scientist,Executive,True,"deep learning, MLOps, machine learning, NLP",0.48,"Statistics, Project Management, Python","deep learning, MLOps, machine learning, NLP",69868,10.87,0.1,True,Medium,8,Growing
ad075496-6db3-4757-9bd9-bd3dffc7aa7c,2024,Qatar,Middle East,Berlin,Global Technologies,Large,Education,AI Researcher,Executive,True,"computer vision, deep learning, machine learning, LLMs",0.56,"Cloud Computing, Python, Communication, Business Analysis, Statistics, Project Management","computer vision, deep learning, machine learning, LLMs",85738,11.1,0.32,True,Medium,18,Growing
adb69621-6720-4ab2-a654-49a5c4e72a0c,2019,France,Europe,Dubai,NextGen Technologies,Startup,Education,Business Analyst,Executive,True,"reinforcement learning, machine learning",0.41,"Statistics, Python, Software Engineering, Cloud Computing","reinforcement learning, machine learning",93766,6.68,0.26,True,Low,7,Growing
d33397bc-6e27-4e31-a103-07291e26203c,2019,UAE,Middle East,Singapore,NextGen Systems,Medium,Education,Product Manager,Executive,True,"deep learning, MLOps",0.41,"Python, Cloud Computing, Data Analysis, Research, Statistics","deep learning, MLOps",88544,13.61,0.29,True,Low,13,Growing
d7e5546d-4538-4762-aa86-ae8c827e6d02,2020,Qatar,Middle East,Nairobi,NextGen Technologies,Large,Education,ML Engineer,Executive,True,"computer vision, generative AI",0.68,"Business Analysis, Software Engineering, Research, Communication","computer vision, generative AI",90207,15.53,0.35,True,Low,19,Growing
0026bb0a-ec7b-48ab-b5c5-f42d56887fea,2022,India,South Asia,Sao Paulo,Prime Technologies,Medium,Education,Systems Engineer,Executive,True,"MLOps, generative AI, reinforcement learning",0.72,"Cloud Computing, Data Analysis, Communication, SQL","MLOps, generative AI, reinforcement learning",42862,5.82,0.19,True,Low,11,Growing
68e97706-06f2-40d4-b77b-d5e7431e59cc,2020,Taiwan,East Asia,London,Prime Technologies,Startup,Education,ML Engineer,Executive,True,"MLOps, computer vision, NLP",0.75,"Project Management, Communication, Statistics, Python, Cloud Computing","MLOps, computer vision, NLP",100492,16.91,0.3,True,High,11,Growing
06cdb5b3-3afc-48fd-a3d1-2428dbc4c8a8,2022,UAE,Middle East,London,Global Solutions,Small,Education,Policy Analyst,Executive,True,"MLOps, computer vision, deep learning, machine learning",0.43,"Project Management, Python, Business Analysis, Software Engineering, Communication","MLOps, computer vision, deep learning, machine learning",98417,10.28,0.38,True,Medium,12,Growing
e23edc47-0d49-4bba-9fb6-7bc53181861a,2023,Canada,North America,Lagos,Global Solutions,Enterprise,Education,ML Engineer,Executive,True,"computer vision, deep learning",0.63,"SQL, Software Engineering, Research, Project Management, Business Analysis, Data Analysis","computer vision, deep learning",137706,12.13,0.22,True,Medium,12,Growing
ddb6f86a-a7bf-4978-aac9-6addc2bbac6e,2017,Ghana,Africa,Toronto,Future Systems,Medium,Education,Research Scientist,Executive,True,"reinforcement learning, NLP, MLOps, computer vision",0.54,"Statistics, Data Analysis, Python, Project Management, Software Engineering","reinforcement learning, NLP, MLOps, computer vision",33532,1.69,0.24,True,Medium,19,Growing
303a4310-5fab-4e3c-8e59-a63e844aae07,2019,China,East Asia,Nairobi,Global Analytics,Medium,Education,Policy Analyst,Intern,True,"deep learning, reinforcement learning",0.52,"SQL, Cloud Computing, Communication, Software Engineering, Statistics","deep learning, reinforcement learning",107610,7.53,0.15,True,High,15,Growing
d53ca7d7-9641-40bc-a68c-c9a6b658a534,2022,Qatar,Middle East,Lagos,Global Analytics,Small,Education,AI Researcher,Intern,True,NLP,0.51,"Cloud Computing, Communication, Statistics, Project Management, Business Analysis, Software Engineering",NLP,91509,13.84,0.13,True,Low,13,Growing
5e701157-1791-4d73-ad1e-7cf2933e6efc,2025,Malaysia,Southeast Asia,Lagos,Future Solutions,Large,Education,Operations Manager,Intern,True,"reinforcement learning, generative AI",0.69,"SQL, Research, Cloud Computing, Data Analysis","reinforcement learning, generative AI",58160,10.86,0.19,True,Medium,19,Growing
37ba0c57-9663-4751-b3fc-9eeef5d8e431,2025,United Kingdom,Europe,Berlin,Global Technologies,Large,Education,Business Analyst,Intern,True,"MLOps, NLP, reinforcement learning, computer vision",0.89,"Research, Business Analysis, Statistics, Python","MLOps, NLP, reinforcement learning, computer vision",125761,17.81,0.2,True,Medium,12,Growing
5755c6ca-860d-43ab-bed1-92f112d24c1b,2019,New Zealand,Oceania,Tokyo,Future Systems,Medium,Education,Research Scientist,Intern,True,"machine learning, computer vision, NLP, deep learning",0.56,"Python, Research, Statistics, Project Management, Data Analysis, SQL","machine learning, computer vision, NLP, deep learning",104841,12.11,0.15,True,High,4,Growing
f2a851b6-f9df-4c92-9d26-7a04c12a63dd,2013,Taiwan,East Asia,Paris,NextGen Analytics,Enterprise,Education,AI Researcher,Intern,True,"reinforcement learning, machine learning, NLP",0.54,"Cloud Computing, Data Analysis, SQL, Business Analysis, Software Engineering","reinforcement learning, machine learning, NLP",78293,-3.8,0.14,True,Medium,16,Emerging
27c04816-a4e3-44f2-b61f-24575dbcd617,2020,France,Europe,Seoul,Future Technologies,Startup,Education,AI Researcher,Intern,True,machine learning,0.41,"Python, Business Analysis, Cloud Computing, Statistics, Research, SQL",machine learning,122248,15.69,0.19,True,Medium,15,Growing
efc9e039-f49d-47a4-a8af-1a0f1d3c3d2a,2024,Israel,Middle East,Seoul,Global Systems,Large,Education,Data Scientist,Intern,True,"reinforcement learning, NLP",0.44,"SQL, Business Analysis, Project Management, Python, Communication, Research","reinforcement learning, NLP",87708,14.98,0.13,True,Low,6,Growing
895cd1c7-f1cc-4e4f-8810-4e3449660d4a,2017,United States,North America,New York,Future Analytics,Startup,Government,Data Scientist,Executive,True,"deep learning, reinforcement learning",0.68,"Research, SQL, Python, Communication, Cloud Computing, Software Engineering","deep learning, reinforcement learning",112281,2.56,0.3,True,Low,7,Growing
8ebdd1b0-53f6-4656-b5f2-bd38402ed789,2010,Nigeria,Africa,Bangalore,Global Analytics,Small,Government,Software Engineer,Executive,True,reinforcement learning,0.53,"Project Management, SQL, Business Analysis, Statistics",reinforcement learning,27995,0.8,0.27,True,Medium,0,Emerging
b33e0711-95a0-47cb-b466-a605c826ed79,2023,United Kingdom,Europe,London,Future Analytics,Small,Government,ML Engineer,Executive,True,"deep learning, LLMs",0.48,"Statistics, Python, Research, Business Analysis, Software Engineering","deep learning, LLMs",114740,10.49,0.29,True,Low,0,Growing
1badedc3-0c64-40a0-ae86-3f5aadb46a03,2025,Netherlands,Europe,Dubai,Global Analytics,Medium,Government,Systems Engineer,Executive,True,"LLMs, computer vision, deep learning",0.61,"SQL, Business Analysis, Python, Cloud Computing","LLMs, computer vision, deep learning",135054,17.25,0.2,True,Low,14,Growing
d673c4b0-2a37-4ef0-b303-afa1d12339ca,2020,Jordan,Middle East,Lagos,Global Solutions,Small,Government,Policy Analyst,Executive,True,"reinforcement learning, machine learning",0.48,"Data Analysis, Research, Business Analysis","reinforcement learning, machine learning",86895,8.84,0.16,True,Low,12,Growing
738c9b20-e230-41ef-a01f-df3d678c9c5f,2021,Mexico,North America,Lagos,Future Technologies,Small,Government,ML Engineer,Executive,True,"reinforcement learning, NLP, generative AI, LLMs",0.85,"Python, Statistics, Research, Project Management, Business Analysis, SQL","reinforcement learning, NLP, generative AI, LLMs",129313,6.21,0.2,True,Low,1,Growing
17a66919-d67c-40ef-921c-63271f8e065d,2023,United Kingdom,Europe,Toronto,Global Technologies,Small,Government,Research Scientist,Executive,True,"MLOps, computer vision, NLP, machine learning",0.74,"Software Engineering, Cloud Computing, SQL, Data Analysis","MLOps, computer vision, NLP, machine learning",112359,10.77,0.22,True,Low,17,Growing
9a081b41-dc7a-4326-bf03-1ec5185c5409,2010,Brazil,South America,Sao Paulo,NextGen Technologies,Enterprise,Government,Product Manager,Executive,True,"computer vision, reinforcement learning, MLOps, NLP",0.57,"Research, Cloud Computing, Project Management, Software Engineering, Python, Statistics","computer vision, reinforcement learning, MLOps, NLP",44679,4.27,0.19,True,High,2,Emerging
40d8da24-49a7-490a-a7b6-9eeb23112e3e,2020,United States,North America,Singapore,Global Analytics,Large,Government,Operations Manager,Executive,True,"machine learning, MLOps, deep learning, generative AI",0.5,"Data Analysis, Project Management, SQL","machine learning, MLOps, deep learning, generative AI",122686,15.14,0.23,True,Medium,10,Growing
b1d2b8b9-779d-4c3e-84f1-1af439acbbab,2023,Taiwan,East Asia,Nairobi,Prime Analytics,Startup,Government,Operations Manager,Executive,True,"machine learning, generative AI",0.81,"Business Analysis, Research, Python, Communication, Software Engineering, Statistics","machine learning, generative AI",119531,9.75,0.14,True,Low,14,Growing
05c1becf-dd72-4ae6-9bc7-5073e1776af1,2020,South Korea,East Asia,Sydney,Prime Analytics,Medium,Government,AI Researcher,Executive,True,"NLP, deep learning, LLMs",0.82,"Data Analysis, Statistics, SQL, Business Analysis","NLP, deep learning, LLMs",110131,8.99,0.11,True,Medium,0,Growing
85de7f0b-4095-4d8b-8861-559b4c154810,2022,Indonesia,Southeast Asia,Bangalore,NextGen Systems,Enterprise,Government,Software Engineer,Executive,True,deep learning,0.72,"Statistics, Project Management, Cloud Computing, Python",deep learning,55585,7.12,0.16,True,Medium,8,Growing
b856564c-fc46-41bc-9911-b832c20ca5cb,2012,Canada,North America,London,Global Solutions,Large,Government,Data Scientist,Executive,True,"NLP, MLOps, reinforcement learning, deep learning",0.89,"Project Management, SQL, Research, Statistics, Business Analysis, Cloud Computing","NLP, MLOps, reinforcement learning, deep learning",93812,-3.79,0.25,True,High,14,Emerging
f45cabd0-6e22-4840-969e-0114c528267c,2023,New Zealand,Oceania,Toronto,Future Systems,Large,Government,Data Scientist,Executive,True,"machine learning, computer vision, reinforcement learning",0.41,"Project Management, Data Analysis, Cloud Computing, Software Engineering, Research, Business Analysis","machine learning, computer vision, reinforcement learning",143661,12.37,0.11,True,High,8,Growing
23053926-c2c7-4b19-8214-3743ca763a1f,2023,Taiwan,East Asia,Toronto,Future Systems,Startup,Government,Product Manager,Executive,True,"reinforcement learning, deep learning",0.72,"Python, Data Analysis, Business Analysis, Software Engineering, Project Management, Communication","reinforcement learning, deep learning",120358,5.47,0.29,True,Medium,18,Growing
c6ca6e7d-fae1-42fb-b891-40493274131d,2021,Ghana,Africa,Nairobi,NextGen Technologies,Small,Government,Operations Manager,Executive,True,"LLMs, computer vision, generative AI, machine learning",0.7,"Research, Statistics, Data Analysis, Business Analysis","LLMs, computer vision, generative AI, machine learning",31217,17.74,0.11,True,Medium,6,Growing
3ec4c6b1-5230-4bf4-92b6-ce6be57a079a,2017,China,East Asia,Singapore,NextGen Analytics,Enterprise,Government,Software Engineer,Intern,True,NLP,0.91,"Python, Cloud Computing, Project Management",NLP,82883,3.61,0.27,True,Low,1,Growing
bdef3d2c-85c1-461f-b1b1-b87c8f4328d4,2023,Australia,Oceania,Dubai,Future Technologies,Startup,Government,Business Analyst,Intern,True,"machine learning, computer vision",0.59,"Project Management, Data Analysis, Research","machine learning, computer vision",133739,6.81,0.23,True,High,7,Growing
8d0b1d9a-83e1-4734-9bb1-a1363995445e,2023,Colombia,South America,Dubai,Future Analytics,Enterprise,Government,Business Analyst,Intern,True,"computer vision, reinforcement learning, NLP",0.57,"Python, Project Management, Software Engineering, SQL","computer vision, reinforcement learning, NLP",71216,5.5,0.17,True,Medium,0,Growing
56252732-b406-4e7c-86c7-e37717b22cdc,2022,Taiwan,East Asia,London,Global Solutions,Large,Government,Operations Manager,Intern,True,"machine learning, generative AI, deep learning, LLMs",0.87,"Cloud Computing, Statistics, Communication, Business Analysis, Data Analysis, Software Engineering","machine learning, generative AI, deep learning, LLMs",118714,9.05,0.28,True,Medium,9,Growing
f576d770-937a-4356-94d3-91b7b6fc52d1,2019,Ghana,Africa,Singapore,NextGen Solutions,Small,Government,Operations Manager,Intern,True,"deep learning, machine learning, NLP",0.66,"Data Analysis, Software Engineering, Communication, Cloud Computing, Python, Research","deep learning, machine learning, NLP",34373,10.6,0.27,True,High,13,Growing
b3b7e8d3-d76b-4388-a267-c59f86a3d4ff,2022,Chile,South America,Seoul,NextGen Analytics,Small,Government,Business Analyst,Intern,True,NLP,0.47,"SQL, Business Analysis, Cloud Computing, Statistics",NLP,71591,5.52,0.26,True,High,15,Growing
2b4bd00b-7be7-44e2-a3a7-78649466bfcb,2021,Chile,South America,Berlin,Future Solutions,Large,Government,Systems Engineer,Intern,True,"machine learning, generative AI",0.76,"Project Management, Data Analysis, Python, Software Engineering, SQL","machine learning, generative AI",65321,12.96,0.11,True,Low,4,Growing
08aa64f9-eca3-4462-a2af-29891c441591,2024,China,East Asia,New York,NextGen Systems,Small,Government,Data Scientist,Intern,True,NLP,0.52,"Statistics, Python, SQL, Business Analysis, Project Management",NLP,121018,6.46,0.17,True,Low,9,Growing
85d63277-15ab-4249-be70-90c2eb9209e8,2023,Poland,Europe,Paris,Future Systems,Small,Government,Software Engineer,Intern,True,NLP,0.93,"Python, Research, Business Analysis, Statistics, SQL, Communication",NLP,119134,15.64,0.27,True,Medium,9,Growing
b3064c7f-4052-440d-b4f2-7c5e7e436d1c,2022,Qatar,Middle East,Lagos,Prime Technologies,Large,Government,Policy Analyst,Intern,True,"computer vision, LLMs, reinforcement learning",0.57,"Communication, Cloud Computing, Business Analysis, Data Analysis","computer vision, LLMs, reinforcement learning",96660,16.03,0.24,True,Medium,13,Growing
9050bb99-4e4b-47b3-b6cb-8f6e85ef66ac,2021,Australia,Oceania,Bangalore,Future Analytics,Large,Government,AI Researcher,Intern,True,"computer vision, generative AI, NLP, machine learning",0.5,"SQL, Communication, Python, Research, Data Analysis, Business Analysis","computer vision, generative AI, NLP, machine learning",125789,5.68,0.29,True,High,19,Growing
5e8eaed1-3868-4dc9-9e96-c58e5c18614e,2020,Nepal,South Asia,Sao Paulo,NextGen Systems,Large,Government,Operations Manager,Intern,True,"MLOps, generative AI",0.46,"Business Analysis, Data Analysis, Cloud Computing, Research","MLOps, generative AI",40995,9.26,0.26,True,High,11,Growing
8b0957c1-450a-4bd7-adb3-ac9cb4875ae3,2018,South Korea,East Asia,Paris,NextGen Solutions,Large,Government,Systems Engineer,Intern,True,"deep learning, machine learning, NLP, MLOps",0.86,"Statistics, Data Analysis, Cloud Computing, SQL, Research","deep learning, machine learning, NLP, MLOps",95689,11.85,0.29,True,High,10,Growing
c315f062-f9c5-4308-b453-9f885e5e2121,2021,UAE,Middle East,Toronto,Global Systems,Enterprise,Government,Data Scientist,Intern,True,"deep learning, reinforcement learning",0.63,"Communication, Research, Statistics, Python, Cloud Computing, SQL","deep learning, reinforcement learning",86625,14.1,0.22,True,High,3,Growing
9a610a73-6df3-4b43-96b7-eb41b3c43765,2015,Jordan,Middle East,Sao Paulo,NextGen Systems,Small,Government,Policy Analyst,Intern,True,"MLOps, deep learning, machine learning",0.74,"Communication, Statistics, Software Engineering, Business Analysis","MLOps, deep learning, machine learning",92203,4.07,0.22,True,High,11,Emerging
4a90b3c0-3b7c-4f99-91ce-81cb49538dac,2011,Saudi Arabia,Middle East,Dubai,Global Technologies,Startup,Government,Research Scientist,Intern,True,NLP,0.48,"Communication, Statistics, Business Analysis, Software Engineering, Python",NLP,81190,-1.17,0.17,True,High,7,Emerging
114e5b67-91de-416a-959d-bb6e95307bec,2025,India,South Asia,Paris,Future Solutions,Medium,Government,ML Engineer,Mid,True,"reinforcement learning, deep learning, computer vision, LLMs",0.54,"Software Engineering, Research, Communication, Statistics, Python","reinforcement learning, deep learning, computer vision, LLMs",39867,14.68,0.3,True,High,10,Growing
2de4f798-442c-4263-b441-3285c06e0a0a,2022,Chile,South America,London,Prime Analytics,Medium,Government,Business Analyst,Mid,True,"machine learning, generative AI, NLP",0.44,"Project Management, Cloud Computing, Communication, Data Analysis","machine learning, generative AI, NLP",71197,10.49,0.11,True,High,13,Growing
b4c840c1-68b7-4490-9953-ff594366803c,2019,Thailand,Southeast Asia,Sao Paulo,NextGen Solutions,Medium,Government,Policy Analyst,Mid,True,"computer vision, NLP, reinforcement learning",0.48,"Python, Project Management, Communication, Cloud Computing, Business Analysis","computer vision, NLP, reinforcement learning",54384,10.93,0.15,True,Medium,12,Growing
